,title,tags
3851,Truther Jihadist Wishes Al-Qaeda Had Committed 9/11 Attacks,"World, terrorism, SEE MORE: News, Vol 49 Issue 32, News in Brief"
3852,Mom Spends Beach Vacation Assuming All Household Duties In Closer Proximity To Ocean,"SEE MORE: Lifestyle, Vol 49 Issue 32, News in Brief"
3853,"HorseConnect, The Social Network For Horses, Bought For $$1 Billion","News in Brief, Vol 49 Issue 32, Social Media, SEE MORE: Science & Technology"
3854,Scientists Create Microscopic ‘Mona Lisa’,"SEE MORE: Opinion, Vol 49 Issue 32, American Voices"
3855,Obama Taking 8-Day Martha’s Vineyard Vacation,"SEE MORE: Opinion, Vol 49 Issue 32, American Voices"
3856,Report: Al-Qaeda Allegedly Engaging In Telemarketing,"News, television, SEE MORE: World, advertising, terrorism, Vol 38 Issue 34"
3857,Smithsonian Institution Politely Declines Sofa From Charles In Charge,"Vol 38 Issue 34, SEE MORE: News in Photos"
3858,iPod Flaunted,"Vol 38 Issue 34, News in Photos, SEE MORE: Science & Technology"
3859,Back-To-School Supplies,"Vol 39 Issue 35, SEE MORE: education, Infographic"
3860,Drug-Sniffing Dog Develops Taste For Bit-O-Honeys,"News in Photos, crime, Vol 39 Issue 35, SEE MORE: animals"
3861,"Europe, The U.S., And Saddam","American Voices, europe, Vol 38 Issue 34, iraq, SEE MORE: World"
3862,"Well, Well, Well–If It Isn't A Family-Owned Retailer","SEE MORE: Opinion, business, Vol 39 Issue 35, Wal-Mart Store #3297, Commentary"
3863,"Horoscope for the week of September 10, 2003","Vol 39 Issue 35, SEE MORE: Horoscope"
3864,Sweatshop Laborer's Child Loves Her Irregular Finding Nemo Sweatshirt,"foreign affairs, SEE MORE: business, News in Photos, Vol 39 Issue 35"
3865,That Sucker Jesus Has Forgiven Me For Some Pretty Bad Sins,"SEE MORE: Opinion, Clint Hoekstra, Vol 37 Issue 32, Commentary"
3866,Who's Dad Good At Imitating?,"SEE MORE: Statshot, Vol 39 Issue 35"
3867,U.S. Seeks Help In Iraq,"American Voices, Vol 39 Issue 35, SEE MORE: World"
3868,Woman Assures You She's Not Mad,"gender, SEE MORE: relationships, Vol 39 Issue 35, News in Brief"
3869,Impending Mortality Influences Area Senior's Purchasing Habits,"SEE MORE: death, News, Vol 39 Issue 35, people, Economy"
3870,New Desk Chair A Boring Dream Come True,"News in Brief, Vol 39 Issue 35, SEE MORE: workplace"
3871,45-Year-Old Fails To Make Someone Very Happy One Day,"News in Brief, SEE MORE: relationships, Vol 39 Issue 35"
3872,"Take-Charge, Can-Do Guy Makes Horrible Decisions","News, Vol 39 Issue 35, SEE MORE: workplace, coworkers"
3873,One Look At My Music Collection Will Show You How Much I Respect Women,"sex, Vol 39 Issue 01, Commentary, human interest, Randy Hollins, music, gender, SEE MORE: Opinion"
3874,"Creationist Museum Acquires 5,000-Year-Old T. Rex Skeleton","News, Vol 39 Issue 01, religion, science, SEE MORE: Science & Technology"
3875,Teen Scores Awesome Oral Cancer Poster,"News in Photos, SEE MORE: teenagers, Vol 39 Issue 01"
3876,What Is Our Long-Term Financial Strategy?,"SEE MORE: Statshot, Vol 39 Issue 01"
3877,Last Living Tamagotchi Dies In Captivity,"News in Photos, technology, Vol 39 Issue 01, SEE MORE: Science & Technology, death, animals, environment"
3878,The Raelians,"Vol 39 Issue 01, SEE MORE: Science & Technology, Infographic"
3879,Humane Society Worker Secretly Glad To See Nippy Dachshund Put Down,"SEE MORE: death, animals, Vol 39 Issue 01, News in Brief"
3880,"Horoscope for the week of January 15, 2003","Vol 39 Issue 01, SEE MORE: Horoscope"
3881,Pizza Hut's New Pizza-Lover's Pizza Topped With Smaller Pizzas,"Vol 43 Issue 17, Radio News, SEE MORE: fast food"
3882,Vol 37 Issue 12,
3883,"Middle East Conflict Intensifies As Blah Blah Blah, Etc. Etc.","News, media, SEE MORE: World, WikiLeaks, war, Vol 43 Issue 17, middle east"
3884,We Should Get That Guy Who Does A Half-Assed Job To Fix Our Roof,"Scott Bethke, SEE MORE: Opinion, Vol 40 Issue 42, Commentary"
3885,Ryan Reynolds,
3886,Garden State Some Poor Fuck's Favorite Movie,"culture, SEE MORE: movies, News in Brief, Vol 43 Issue 17, people, trends"
3887,"October 19, 1931","SEE MORE: History, Vol 40 Issue 42"
3888,"Editorial Cartoon - April 27, 2007","Vol 43 Issue 17, SEE MORE: Editorial Cartoon"
3889,Pentacle Allowed On Veterans' Tombstones,"SEE MORE: patriotism, war, Vol 43 Issue 17, American Voices, religion, death"
3890,Oregon Governor On Food Stamps,"SEE MORE: politicians, Vol 43 Issue 17, poor, food, American Voices, patriotism"
3891,Michael Jackson,
3892,International Star Registry Accidently Renames Sun 'Margaret',"Vol 43 Issue 17, Radio News, SEE MORE: science"
3893,What Are We Running Away From?,"Vol 40 Issue 42, SEE MORE: Statshot"
3894,Organizers Fear Terrorist Attacks On Upcoming Al-Qaeda Convention,"Vol 43 Issue 17, al-qaeda, Radio News, SEE MORE: terrorism"
3895,Tucker Vorhees,
3896,Enterprising Child Saves $$54 To Buy Barrel Of Oil,"SEE MORE: middle east, News in Photos, Vol 40 Issue 42"
3897,Zoo Orangutan Feels He Really Connected With Iowa Woman,"women, News in Photos, Vol 40 Issue 42, environment, SEE MORE: animals"
3898,Tibetan Teen Getting Into Western Philosophy,"News in Brief, SEE MORE: patriotism, Vol 40 Issue 42, asia"
3899,"Horoscope for the week of October 20, 2004","Vol 40 Issue 42, SEE MORE: Horoscope"
3900,CEO Doesn't Have Heart To Kill Plastics Division,"News, SEE MORE: business, Vol 40 Issue 42, bosses"
3901,Mall Of Central America Looted On Opening Day,"News, Vol 38 Issue 46, crime, SEE MORE: World, shopping"
3902,College Sophomore Thinks She Would Make A Good Sex Columnist,"News, education, college, sex, SEE MORE: relationships, Vol 40 Issue 37"
3903,Chapter 11 For Boston Archdiocese?,"SEE MORE: business, scandal, sex, finance, christianity, American Voices, Vol 38 Issue 46"
3904,Assault-Weapons Ban Expires,"SEE MORE: patriotism, guns, Vol 40 Issue 37, American Voices"
3905,I Didn't Mean To Lead You On By Fucking You,"men, couples, Len Foster, Jr., sex, Vol 38 Issue 46, Commentary, gender, SEE MORE: Opinion, Unsponsored"
3906,"Horoscope for the week of September 15, 2004","Vol 40 Issue 37, SEE MORE: Horoscope"
3907,Bush Gives France 30 Days To Speak English,"Vol 38 Issue 46, europe, News in Photos, SEE MORE: george w. bush"
3908,"Horoscope for the week of December 11, 2002","Vol 38 Issue 46, SEE MORE: Horoscope"
3909,I've Received Some Unpleasant Information Regarding My Estranged Half-Brother's Involvement In The Barcelona Debacle,"Dept. Head Rawlings, SEE MORE: Commentary, Vol 39 Issue 44"
3910,"Oh My God, I Am So Totally Not A Fully Developed Person","self-improvement, Brittany Linder, Vol 38 Issue 46, Commentary, Science & Technology, SEE MORE: Opinion"
3911,Where Are We Getting Our Vitamins And Minerals?,"Vol 39 Issue 44, SEE MORE: Statshot"
3912,"Horoscope for the week of November 12, 2003","Vol 39 Issue 44, SEE MORE: Horoscope"
3913,The Reagans,"SEE MORE: Infographic, Vol 39 Issue 44"
3914,Man Always Three Ingredients Away From Making Pancakes,"people, SEE MORE: food, Vol 39 Issue 44, News in Brief, cooking"
3915,That Kid Who Had A Report Due On Space,
3916,Flash-Animated Osama Bin Laden Captured,"News in Photos, Vol 39 Issue 44, SEE MORE: terrorism"
3917,Right-To-Kill Advocate Opposes Right-To-Die Measure,"SEE MORE: patriotism, News in Photos, Vol 39 Issue 44"
3918,Woman Judges Cities Solely By Their Airports,"SEE MORE: people, airlines, Vol 39 Issue 44, News in Brief"
3919,Search For Missing Child Drags On To Fourth Boring Day,"kids, SEE MORE: patriotism, News, Vol 39 Issue 44, human interest"
3920,"November 9, 1948","SEE MORE: History, Vol 39 Issue 44"
3921,Al Kozlewski Pulls A Kozlewski,"SEE MORE: people, friends, Vol 39 Issue 44, News in Brief"
3922,Conjoined Twin Hogging Kidney,"News in Brief, SEE MORE: health, Vol 38 Issue 46, Family"
3923,Zagat Editor A 'Nice Guy' But 'Kind Of Boring',"News in Brief, Vol 38 Issue 46, SEE MORE: human interest, books"
3924,Country Music Protested In Restaurant's Kitchen,"News in Brief, Vol 38 Issue 46, music, SEE MORE: workplace"
3925,Defiant Customers Refuse To Return Recalled Crib,"News in Brief, SEE MORE: kids, products, Vol 38 Issue 46, parents, shopping"
3926,Area Man Lives To Correct Pronunciation,"people, Vol 38 Issue 46, SEE MORE: human interest, News in Brief"
3927,"February 13, 1907","SEE MORE: History, Vol 42 Issue 07"
3928,Least Popular Podcasts,"Vol 42 Issue 07, SEE MORE: Statshot"
3929,iPod Hearing Damage Lawsuit,"Vol 42 Issue 07, SEE MORE: American Voices"
3930,Hamas Calls For 'Giant Summit' With All Israelis,"News, Vol 42 Issue 07, middle east, SEE MORE: World"
3931,"Denny's Comment-Card Archive Offers Glimpse Into Decades Of Poor, Fair, And Excellent Service","News, SEE MORE: business, Vol 42 Issue 07"
3932,Sir Francis Oglethorpe,
3933,Roland Bream,
3934,Farm Subsidy Blown On Farming,"Vol 42 Issue 07, SEE MORE: Radio News"
3935,Report: Government's Katrina Response Was Flawed,"Vol 42 Issue 07, SEE MORE: American Voices"
3936,Batman vs. Bin Laden,"Vol 42 Issue 07, American Voices, SEE MORE: terrorism"
3937,Pressure Of Sustaining Most Of The World Taking Its Toll On Rice,"Vol 42 Issue 07, SEE MORE: mental health, Radio News"
3938,Freak Accident Paralyzes Man From Waist Up,"Vol 42 Issue 07, SEE MORE: human interest, Radio News, doctors"
3939,UN To U.S.: Close Gitmo,"Vol 42 Issue 07, American Voices, SEE MORE: government, military"
3940,Vol 39 Issue 19,
3941,Vol 38 Issue 34,
3942,Vol 38 Issue 19,
3943,Vol 37 Issue 32,
3944,Vol 37 Issue 07,
3945,Vol 36 Issue 09,
3946,Vol 35 Issue 18,
3947,Vol 36 Issue 25,
3948,Vol 40 Issue 21,
3949,Vol 40 Issue 42,
3950,Vol 39 Issue 01,
3951,Actual Urgent Message From Robert Redford Goes Unheeded,"News, SEE MORE: celebrities, crime, Vol 41 Issue 14, human interest, death, patriotism"
3952,"'He's A Stockbroker,' Says Woman Who Finds That Exciting","SEE MORE: World, finance, News in Brief, rich, Vol 41 Issue 14, relationships, jobs"
3953,Vol 39 Issue 35,
3954,"Affluent White Man Enjoys, Causes The Blues","News, people, Vol 36 Issue 06, music, race, summer music, SEE MORE: Economy"
3955,Vending-Machine Snack Fails To Deploy,"SEE MORE: News in Photos, Vol 36 Issue 06"
3956,Vol 43 Issue 17,
3957,Soaring Gas Prices,"SEE MORE: patriotism, Vol 36 Issue 06, Infographic"
3958,Top-Selling Alcohol Under $$5,"SEE MORE: Statshot, Vol 36 Issue 06"
3959,Israelites Sue God For Breach Of Covenant,"middle east, News, religion, SEE MORE: World, Vol 36 Issue 06"
3960,Custodian Taken Into Custody,"SEE MORE: News in Photos, Vol 36 Issue 06"
3961,That Female Looks Capable Of Passing On My Genetic Material,"sex, Commentary, gender, SEE MORE: Opinion, Ryan Reynolds, Vol 36 Issue 06"
3962,"Horoscope for the week of February 23, 2000","SEE MORE: Horoscope, Vol 36 Issue 06"
3963,Stop Smoking Tips,"SEE MORE: Tips, Infographic: Tips, Vol 36 Issue 06"
3964,Who Wants To Be A Jeanketeer?,"SEE MORE: Commentary, Jean Teasdale, Vol 36 Issue 06"
3965,Outdoor Movie Guest Excited To Watch Barely Audible ‘Back To The Future’ While Sitting On Tree Root,"SEE MORE: Lifestyle, Vol 51 Issue 19, outdoors, News in Brief, movies"
3966,My Mind Is As Sharp As It Ever Was,"T. Herman Zweibel, SEE MORE: Commentary, Vol 36 Issue 06"
3967,Beefy Little Boy On Boogie Board Misses Fourth Wave In A Row,"SEE MORE: Lifestyle, outdoors, Vol 51 Issue 24, News in Brief"
3968,Study: Floating Heap Of Trash Now Ocean’s Apex Predator,"News in Brief, SEE MORE: Science & Technology, outdoors, science, Vol 51 Issue 25, animals"
3969,Top Cassette Tapes Stuck In Car Stereos,"technology, automotive, SEE MORE: music, trends, Vol 41 Issue 24, Statshot"
3970,"Enchanted By Own Innocence, Michael Jackson Molests Self","kids, News in Photos, sex, SEE MORE: celebrities, crime, Vol 41 Issue 24, michael jackson"
3971,Snow Shoveling Tips,"SEE MORE: video, weather, outdoors, Tips"
3972,"June 13, 1967","Supreme Court, SEE MORE: history, civil rights, History, Vol 41 Issue 24, race"
3973,New Lawn-Care Product Makes Neighbor's Lawn Less Green,"Vol 41 Issue 24, SEE MORE: products, News in Photos, suburbs"
3974,Politician Awkwardly Works The Bathroom,"News, SEE MORE: politicians, Vol 41 Issue 24"
3975,"Did I Say That, Or Did John Updike?","Tucker Vorhees, Commentary, celebrities, senior citizens, books, Vol 41 Issue 24, SEE MORE: Opinion"
3976,New Drug Lengthens Eyelashes,"American Voices, Vol 43 Issue 47, SEE MORE: Science & Technology"
3977,Our Astronauts: Should We Bring Them Back From Space?,"Vol 43 Issue 47, SEE MORE: Science & Technology, Sunday Magazine"
3978,Earth Made Child-Safe,"Vol 43 Issue 47, SEE MORE: Radio News"
3979,Civil War Enthusiasts Burn Atlanta To Ground,"Vol 43 Issue 47, SEE MORE: Radio News"
3980,Study: Acupuncture Works,"American Voices, Vol 43 Issue 47, SEE MORE: Science & Technology"
3981,Online Couple Never Chats Anymore,"News, Vol 43 Issue 47, couples, SEE MORE: Science & Technology, old internet"
3982,Sperm Bank In Thailand Hands Out Free Samples,"Vol 43 Issue 47, SEE MORE: Radio News"
3983,Desperate U.S. Colleges Weigh Emergency Bob Marley Legend Ban,"News in Brief, summer music, SEE MORE: education, music, Vol 38 Issue 32"
3984,Dr. William C. Martz,
3985,Top U.S Army Recruitment Strategies,"SEE MORE: business, Statshot, Vol 38 Issue 32"
3986,Blown Kiss Ducked Under,"Vol 43 Issue 47, SEE MORE: Radio News"
3987,I Gotta Get Back To My Roots,"SEE MORE: Commentary, Jim Anchower, Vol 38 Issue 32"
3988,U.S. Fast-Food Chains Agree To Voluntary Cheese Limits,"News, SEE MORE: business, health, Vol 38 Issue 32, cooking"
3989,I Shall Scramble Two With Bacon When The Muse Moves Me,"workplace, food, Commentary, Vol 38 Issue 32, coworkers, Gus Ontiveros, SEE MORE: Opinion"
3990,Microwave-Popcorn Bag A Maze Of Arrows And Instructions,"SEE MORE: News in Photos, Vol 38 Issue 09"
3991,Vol 45 Issue 34,
3992,Jack Billings,
3993,Vol 43 Issue 11,
3994,Martha's Mess,"SEE MORE: American Voices, Vol 38 Issue 32"
3995,"Horoscope for the week of September 4, 2002","SEE MORE: Horoscope, Vol 38 Issue 32"
3996,Vol 44 Issue 17,
3997,Vol 40 Issue 18,
3998,Vol 40 Issue 45,
3999,Vol 38 Issue 14,
4000,"May 29, 1905","SEE MORE: History, Vol 40 Issue 21"
4001,Awkward Encounter Not Awkward At All When Masturbated About,"News in Brief, SEE MORE: sex, Vol 40 Issue 21"
4002,Google Steps In To Help U.S. With Google Navy,"military, Radio News, technology, SEE MORE: Science & Technology, Vol 43 Issue 11"
4003,Furniture Store Owner Assumed Family Would Be In Commercials For Free,"SEE MORE: business, Radio News, Vol 43 Issue 11, shopping, advertising"
4004,No-Makeup Look Easier To Achieve Than Elle Claims,"magazines, News in Brief, gender, SEE MORE: products, Vol 40 Issue 21, beauty"
4005,Where Our United Way Contributions Really Go,"SEE MORE: Statshot, Vol 43 Issue 11"
4006,Brad Pitt Called Before Congress To Testify About Bicep Regimen,"News in Photos, congress, Vol 40 Issue 21, SEE MORE: celebrities"
4007,Starbucks Starts Music Label,"SEE MORE: business, American Voices, Vol 43 Issue 11"
4008,Are America's Zoos Coddling Animals?,"Vol 43 Issue 11, SEE MORE: Science & Technology, Sunday Magazine"
4009,Sen. Orrin Hatch Mistakenly Left Dangling In Bondage-Fetish Dungeon,"Vol 43 Issue 11, congress, SEE MORE: sex, Radio News"
4010,"We Talk To Craig T. Nelson, Founder Of Craigslist","Vol 45 Issue 34, Sunday Magazine, SEE MORE: Science & Technology, celebrities"
4011,"Area Bedroom Has That Weird Jeff Smell, Housemates Report","Radio News, SEE MORE: friends, Vol 43 Issue 11"
4012,Wave To Everyone Who Passes By Or Get Off My Boat,"Vol 45 Issue 34, SEE MORE: Opinion, Elliot Foster, Commentary"
4013,British Royal Family Concerned After Queen Elizabeth II Beheads 7 Tourists,"News in Brief, death, SEE MORE: World, Vol 45 Issue 34"
4014,North Korean Spies Issued Silver Jumpsuits To Avoid Discovery,"Vol 45 Issue 34, Radio News, SEE MORE: World"
4015,Peace Talks Just An Excuse To Visit Scenic Mideast,"News, WikiLeaks, SEE MORE: World, middle east, bush administration, Vol 40 Issue 18"
4016,Drilling For Oil In Alaska,"American Voices, Vol 38 Issue 14, SEE MORE: environment, oil"
4017,What Are We Reduced To Eating Dinner Out Of?,"Statshot, SEE MORE: poor, Vol 38 Issue 14"
4018,"Heroic Pit Bull Journeys 2,000 Miles To Attack Owner","News in Photos, Vol 38 Issue 14, SEE MORE: 50 states, pets"
4019,I'm A High Roller,"Jim Anchower, Vol 38 Issue 14, SEE MORE: marijuana, Commentary"
4020,Home-Buying Up Among Lame-O's,"News, SEE MORE: Real Estate, Vol 38 Issue 14"
4021,U.S. Children Getting Majority Of Antibiotics From McDonald's Meat,"kids, News, doctors, SEE MORE: health, Vol 38 Issue 14, patriotism"
4022,Silicon Valley Reboots,"Infographic, Vol 38 Issue 14, SEE MORE: Science & Technology, old internet"
4023,Monopoly Releases Scrabble-Themed Edition,"SEE MORE: business, News in Photos, Vol 38 Issue 14"
4024,"November 9, 1948","SEE MORE: History, Vol 40 Issue 45"
4025,"Horoscope for the week of April 17, 2002","Vol 38 Issue 14, SEE MORE: Horoscope"
4026,Bush To Sacrifice Own Life For Good Of Nation,"SEE MORE: people, News in Brief, Vol 38 Issue 14, bush administration"
4027,Bush Promises To Unite Nation For Real This Time,"News in Brief, Vol 40 Issue 45, SEE MORE: bush administration"
4028,"Debbie, By The Time You Read This, I'll Either Be Dead Or Vice President Of Marketing","business, Commentary, death, Kenneth Sanders, SEE MORE: Opinion, Vol 40 Issue 45"
4029,I Must Take Issue With The Wikipedia Entry For 'Weird Al' Yankovic,"Larry Groznic, SEE MORE: Not Normal, Vol 40 Issue 45, Commentary"
4030,"U.S. To Send 30,000 Mall Security Guards To Iraq","News, war, middle east, SEE MORE: World, Vol 40 Issue 45"
4031,What Are We Doing With Our Old Clothes?,"SEE MORE: Statshot, Vol 40 Issue 45"
4032,Political Blogger Mass Suicide To Be Discovered In Several Weeks,"SEE MORE: people, Vol 40 Issue 45, elections, News in Brief, old internet"
4033,Prehistoric Discoveries,"Vol 40 Issue 45, science, SEE MORE: Science & Technology, Infographic"
4034,Mexicans Sweeping The Nation,"SEE MORE: patriotism, News in Photos, Vol 40 Issue 18"
4035,"Darling, You Were Well Worth The Nine Goats","Commentary, SEE MORE: Opinion, Dharmrao Baba Atram, Vol 40 Issue 18, relationships"
4036,Amount Of Halloween Candy Collected Down 15 Percent,"kids, SEE MORE: patriotism, Vol 40 Issue 45, News in Brief"
4037,"Horoscope for the week of November 10, 2004","SEE MORE: Horoscope, Vol 40 Issue 45"
4038,"May 7, 1937","SEE MORE: History, Vol 40 Issue 18"
4039,"Horoscope for the week of May 5, 2004","SEE MORE: Horoscope, Vol 40 Issue 18"
4040,Porch Ceded To Bats,"housing, Real Estate, Vol 41 Issue 03, News in Photos, SEE MORE: animals"
